2025-10-14 16:08:03 status installed libtinfo6:amd64 6.5+20250216-2
2025-10-14 16:08:03 configure bash:amd64 5.3-1 <none>
2025-10-14 16:08:03 status unpacked bash:amd64 5.3-1
2025-10-14 16:08:03 status half-configured bash:amd64 5.3-1
2025-10-14 16:08:03 status installed bash:amd64 5.3-1
2025-10-14 16:08:03 configure libzstd1:amd64 1.5.7+dfsg-2 <none>
2025-10-14 16:08:03 status unpacked libzstd1:amd64 1.5.7+dfsg-2
2025-10-14 16:08:03 status half-configured libzstd1:amd64 1.5.7+dfsg-2
2025-10-14 16:08:03 status installed libzstd1:amd64 1.5.7+dfsg-2
2025-10-14 16:08:03 configure liblzma5:amd64 5.8.1-2 <none>
2025-10-14 16:08:03 status unpacked liblzma5:amd64 5.8.1-2
2025-10-14 16:08:03 status half-configured liblzma5:amd64 5.8.1-2
2025-10-14 16:08:03 status installed liblzma5:amd64 5.8.1-2
2025-10-14 16:08:03 configure liblz4-1:amd64 1.10.0-4 <none>
2025-10-14 16:08:03 status unpacked liblz4-1:amd64 1.10.0-4
2025-10-14 16:08:03 status half-configured liblz4-1:amd64 1.10.0-4
2025-10-14 16:08:03 status installed liblz4-1:amd64 1.10.0-4
2025-10-14 16:08:03 configure libc-bin:amd64 2.41-12 <none>
2025-10-14 16:08:03 status unpacked libc-bin:amd64 2.41-12
2025-10-14 16:08:03 status half-configured libc-bin:amd64 2.41-12
2025-10-14 16:08:03 status installed libc-bin:amd64 2.41-12
2025-10-14 16:08:03 configure libsqlite3-0:amd64 3.46.1-8 <none>
2025-10-14 16:08:03 status triggers-pending libc-bin:amd64 2.41-12
2025-10-14 16:08:03 status unpacked libsqlite3-0:amd64 3.46.1-8
2025-10-14 16:08:03 status half-configured libsqlite3-0:amd64 3.46.1-8
2025-10-14 16:08:03 status installed libsqlite3-0:amd64 3.46.1-8
2025-10-14 16:08:03 configure ncurses-bin:amd64 6.5+20250216-2 <none>
2025-10-14 16:08:03 status unpacked ncurses-bin:amd64 6.5+20250216-2
2025-10-14 16:08:03 status half-configured ncurses-bin:amd64 6.5+20250216-2
2025-10-14 16:08:03 status installed ncurses-bin:amd64 6.5+20250216-2
2025-10-14 16:08:03 configure libacl1:amd64 2.3.2-2+b1 <none>
2025-10-14 16:08:03 status unpacked libacl1:amd64 2.3.2-2+b1
2025-10-14 16:08:03 status half-configured libacl1:amd64 2.3.2-2+b1
2025-10-14 16:08:03 status installed libacl1:amd64 2.3.2-2+b1
2025-10-14 16:08:03 configure libsmartcols1:amd64 2.41.2-1 <none>
2025-10-14 16:08:03 status unpacked libsmartcols1:amd64 2.41.2-1
2025-10-14 16:08:03 status half-configured libsmartcols1:amd64 2.41.2-1
2025-10-14 16:08:03 status installed libsmartcols1:amd64 2.41.2-1
2025-10-14 16:08:03 configure zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1 <none>
2025-10-14 16:08:03 status unpacked zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2025-10-14 16:08:03 status half-configured zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2025-10-14 16:08:03 status installed zlib1g:amd64 1:1.3.dfsg+really1.3.1-1+b1
2025-10-14 16:08:03 configure libcrypt1:amd64 1:4.4.38-1 <none>
2025-10-14 16:08:03 status unpacked libcrypt1:amd64 1:4.4.38-1
2025-10-14 16:08:03 status half-configured libcrypt1:amd64 1:4.4.38-1
2025-10-14 16:08:03 status installed libcrypt1:amd64 1:4.4.38-1
2025-10-14 16:08:03 configure diffutils:amd64 1:3.10-4 <none>
2025-10-14 16:08:03 status unpacked diffutils:amd64 1:3.10-4
2025-10-14 16:08:03 status half-configured diffutils:amd64 1:3.10-4
2025-10-14 16:08:03 status installed diffutils:amd64 1:3.10-4
2025-10-14 16:08:03 configure libseccomp2:amd64 2.6.0-2 <none>
2025-10-14 16:08:03 status unpacked libseccomp2:amd64 2.6.0-2
2025-10-14 16:08:03 status half-configured libseccomp2:amd64 2.6.0-2
2025-10-14 16:08:03 status installed libseccomp2:amd64 2.6.0-2
2025-10-14 16:08:03 configure libcap2:amd64 1:2.75-10+b1 <none>
2025-10-14 16:08:03 status unpacked libcap2:amd64 1:2.75-10+b1
2025-10-14 16:08:03 status half-configured libcap2:amd64 1:2.75-10+b1
2025-10-14 16:08:03 status installed libcap2:amd64 1:2.75-10+b1
2025-10-14 16:08:03 configure perl-base:amd64 5.40.1-6 <none>
2025-10-14 16:08:03 status unpacked perl-base:amd64 5.40.1-6
2025-10-14 16:08:03 status half-configured perl-base:amd64 5.40.1-6
2025-10-14 16:08:03 status installed perl-base:amd64 5.40.1-6
2025-10-14 16:08:03 configure openssl-provider-legacy:amd64 3.5.4-1 <none>
2025-10-14 16:08:03 status unpacked openssl-provider-legacy:amd64 3.5.4-1
2025-10-14 16:08:03 status half-configured openssl-provider-legacy:amd64 3.5.4-1
2025-10-14 16:08:03 status installed openssl-provider-legacy:amd64 3.5.4-1
2025-10-14 16:08:03 configure hostname:amd64 3.25 <none>
2025-10-14 16:08:03 status unpacked hostname:amd64 3.25
2025-10-14 16:08:03 status half-configured hostname:amd64 3.25
2025-10-14 16:08:03 status installed hostname:amd64 3.25
2025-10-14 16:08:03 configure libcap-ng0:amd64 0.8.5-4+b1 <none>
2025-10-14 16:08:03 status unpacked libcap-ng0:amd64 0.8.5-4+b1
2025-10-14 16:08:03 status half-configured libcap-ng0:amd64 0.8.5-4+b1
2025-10-14 16:08:03 status installed libcap-ng0:amd64 0.8.5-4+b1
2025-10-14 16:08:03 configure libnettle8t64:amd64 3.10.2-1 <none>
2025-10-14 16:08:03 status unpacked libnettle8t64:amd64 3.10.2-1
2025-10-14 16:08:03 status half-configured libnettle8t64:amd64 3.10.2-1
2025-10-14 16:08:03 status installed libnettle8t64:amd64 3.10.2-1
2025-10-14 16:08:03 configure libgmp10:amd64 2:6.3.0+dfsg-5 <none>
2025-10-14 16:08:03 status unpacked libgmp10:amd64 2:6.3.0+dfsg-5
2025-10-14 16:08:03 status half-configured libgmp10:amd64 2:6.3.0+dfsg-5
2025-10-14 16:08:03 status installed libgmp10:amd64 2:6.3.0+dfsg-5
2025-10-14 16:08:03 configure libaudit1:amd64 1:4.1.2-1 <none>
2025-10-14 16:08:03 status unpacked libaudit1:amd64 1:4.1.2-1
2025-10-14 16:08:03 status half-configured libaudit1:amd64 1:4.1.2-1
2025-10-14 16:08:03 status installed libaudit1:amd64 1:4.1.2-1
2025-10-14 16:08:03 configure gzip:amd64 1.13-1 <none>
2025-10-14 16:08:03 status unpacked gzip:amd64 1.13-1
2025-10-14 16:08:03 status half-configured gzip:amd64 1.13-1
2025-10-14 16:08:03 status installed gzip:amd64 1.13-1
2025-10-14 16:08:03 configure libuuid1:amd64 2.41.2-1 <none>
2025-10-14 16:08:03 status unpacked libuuid1:amd64 2.41.2-1
2025-10-14 16:08:03 status half-configured libuuid1:amd64 2.41.2-1
2025-10-14 16:08:03 status installed libuuid1:amd64 2.41.2-1
2025-10-14 16:08:03 configure libsepol2:amd64 3.8.1-1 <none>
2025-10-14 16:08:03 status unpacked libsepol2:amd64 3.8.1-1
2025-10-14 16:08:03 status half-configured libsepol2:amd64 3.8.1-1
2025-10-14 16:08:03 status installed libsepol2:amd64 3.8.1-1
2025-10-14 16:08:03 configure libpcre2-8-0:amd64 10.46-1 <none>
2025-10-14 16:08:03 status unpacked libpcre2-8-0:amd64 10.46-1
2025-10-14 16:08:03 status half-configured libpcre2-8-0:amd64 10.46-1
2025-10-14 16:08:03 status installed libpcre2-8-0:amd64 10.46-1
2025-10-14 16:08:03 configure libudev1:amd64 258-1 <none>
2025-10-14 16:08:03 status unpacked libudev1:amd64 258-1
2025-10-14 16:08:03 status half-configured libudev1:amd64 258-1
2025-10-14 16:08:03 status installed libudev1:amd64 258-1
2025-10-14 16:08:03 configure libhogweed6t64:amd64 3.10.2-1 <none>
2025-10-14 16:08:03 status unpacked libhogweed6t64:amd64 3.10.2-1
2025-10-14 16:08:03 status half-configured libhogweed6t64:amd64 3.10.2-1
2025-10-14 16:08:03 status installed libhogweed6t64:amd64 3.10.2-1
2025-10-14 16:08:03 configure sqv:amd64 1.3.0-3 <none>
2025-10-14 16:08:03 status unpacked sqv:amd64 1.3.0-3
2025-10-14 16:08:03 status half-configured sqv:amd64 1.3.0-3
2025-10-14 16:08:03 status installed sqv:amd64 1.3.0-3
2025-10-14 16:08:03 configure grep:amd64 3.12-1 <none>
2025-10-14 16:08:03 status unpacked grep:amd64 3.12-1
2025-10-14 16:08:03 status half-configured grep:amd64 3.12-1
2025-10-14 16:08:03 status installed grep:amd64 3.12-1
2025-10-14 16:08:03 configure libssl3t64:amd64 3.5.4-1 <none>
2025-10-14 16:08:03 status unpacked libssl3t64:amd64 3.5.4-1
2025-10-14 16:08:03 status half-configured libssl3t64:amd64 3.5.4-1
2025-10-14 16:08:03 status installed libssl3t64:amd64 3.5.4-1
2025-10-14 16:08:03 configure liblastlog2-2:amd64 2.41.2-1 <none>
2025-10-14 16:08:03 status unpacked liblastlog2-2:amd64 2.41.2-1
2025-10-14 16:08:03 status half-configured liblastlog2-2:amd64 2.41.2-1
2025-10-14 16:08:03 status installed liblastlog2-2:amd64 2.41.2-1
2025-10-14 16:08:03 configure libsystemd0:amd64 258-1 <none>
2025-10-14 16:08:03 status unpacked libsystemd0:amd64 258-1
2025-10-14 16:08:03 status half-configured libsystemd0:amd64 258-1
2025-10-14 16:08:03 status installed libsystemd0:amd64 258-1
2025-10-14 16:08:03 configure libselinux1:amd64 3.8.1-1 <none>
2025-10-14 16:08:03 status unpacked libselinux1:amd64 3.8.1-1
2025-10-14 16:08:03 status half-configured libselinux1:amd64 3.8.1-1
2025-10-14 16:08:03 status installed libselinux1:amd64 3.8.1-1
2025-10-14 16:08:03 configure libpam0g:amd64 1.7.0-5 <none>
2025-10-14 16:08:03 status unpacked libpam0g:amd64 1.7.0-5
2025-10-14 16:08:03 status half-configured libpam0g:amd64 1.7.0-5
2025-10-14 16:08:03 status installed libpam0g:amd64 1.7.0-5
2025-10-14 16:08:03 configure sed:amd64 4.9-2 <none>
2025-10-14 16:08:03 status unpacked sed:amd64 4.9-2
2025-10-14 16:08:03 status half-configured sed:amd64 4.9-2
2025-10-14 16:08:03 status installed sed:amd64 4.9-2
2025-10-14 16:08:03 configure findutils:amd64 4.10.0-3 <none>
2025-10-14 16:08:03 status unpacked findutils:amd64 4.10.0-3
2025-10-14 16:08:03 status half-configured findutils:amd64 4.10.0-3
2025-10-14 16:08:03 status installed findutils:amd64 4.10.0-3
2025-10-14 16:08:03 configure libmount1:amd64 2.41.2-1 <none>
2025-10-14 16:08:03 status unpacked libmount1:amd64 2.41.2-1
2025-10-14 16:08:03 status half-configured libmount1:amd64 2.41.2-1
2025-10-14 16:08:03 status installed libmount1:amd64 2.41.2-1
2025-10-14 16:08:03 configure libsemanage2:amd64 3.8.1-1 <none>
2025-10-14 16:08:03 status unpacked libsemanage2:amd64 3.8.1-1
2025-10-14 16:08:03 status half-configured libsemanage2:amd64 3.8.1-1
2025-10-14 16:08:03 status installed libsemanage2:amd64 3.8.1-1
2025-10-14 16:08:03 configure libapt-pkg7.0:amd64 3.1.8 <none>
2025-10-14 16:08:03 status unpacked libapt-pkg7.0:amd64 3.1.8
2025-10-14 16:08:03 status half-configured libapt-pkg7.0:amd64 3.1.8
2025-10-14 16:08:03 status installed libapt-pkg7.0:amd64 3.1.8
2025-10-14 16:08:03 configure base-passwd:amd64 3.6.7 <none>
2025-10-14 16:08:03 status unpacked base-passwd:amd64 3.6.7
2025-10-14 16:08:03 status half-configured base-passwd:amd64 3.6.7
2025-10-14 16:08:03 status installed base-passwd:amd64 3.6.7
2025-10-14 16:08:03 configure apt:amd64 3.1.8 <none>
2025-10-14 16:08:03 status unpacked apt:amd64 3.1.8
2025-10-14 16:08:03 status half-configured apt:amd64 3.1.8
2025-10-14 16:08:03 status installed apt:amd64 3.1.8
2025-10-14 16:08:03 configure bsdutils:amd64 1:2.41.2-1 <none>
2025-10-14 16:08:03 status unpacked bsdutils:amd64 1:2.41.2-1
2025-10-14 16:08:03 status half-configured bsdutils:amd64 1:2.41.2-1
2025-10-14 16:08:03 status installed bsdutils:amd64 1:2.41.2-1
2025-10-14 16:08:03 configure tar:amd64 1.35+dfsg-3.1 <none>
2025-10-14 16:08:03 status unpacked tar:amd64 1.35+dfsg-3.1
2025-10-14 16:08:03 status half-configured tar:amd64 1.35+dfsg-3.1
2025-10-14 16:08:03 status installed tar:amd64 1.35+dfsg-3.1
2025-10-14 16:08:03 configure libpam-modules-bin:amd64 1.7.0-5 <none>
2025-10-14 16:08:03 status unpacked libpam-modules-bin:amd64 1.7.0-5
2025-10-14 16:08:03 status half-configured libpam-modules-bin:amd64 1.7.0-5
2025-10-14 16:08:03 status installed libpam-modules-bin:amd64 1.7.0-5
2025-10-14 16:08:03 configure coreutils:amd64 9.7-3 <none>
2025-10-14 16:08:03 status unpacked coreutils:amd64 9.7-3
2025-10-14 16:08:03 status half-configured coreutils:amd64 9.7-3
2025-10-14 16:08:03 status installed coreutils:amd64 9.7-3
2025-10-14 16:08:03 configure dpkg:amd64 1.22.21 <none>
2025-10-14 16:08:03 status unpacked dpkg:amd64 1.22.21
2025-10-14 16:08:03 status half-configured dpkg:amd64 1.22.21
2025-10-14 16:08:03 status installed dpkg:amd64 1.22.21
2025-10-14 16:08:03 configure mount:amd64 2.41.2-1 <none>
2025-10-14 16:08:03 status unpacked mount:amd64 2.41.2-1
2025-10-14 16:08:03 status half-configured mount:amd64 2.41.2-1
2025-10-14 16:08:03 status installed mount:amd64 2.41.2-1
2025-10-14 16:08:03 configure libpam-modules:amd64 1.7.0-5 <none>
2025-10-14 16:08:03 status unpacked libpam-modules:amd64 1.7.0-5
2025-10-14 16:08:03 status half-configured libpam-modules:amd64 1.7.0-5
2025-10-14 16:08:03 status installed libpam-modules:amd64 1.7.0-5
2025-10-14 16:08:03 configure passwd:amd64 1:4.18.0-1 <none>
2025-10-14 16:08:03 status unpacked passwd:amd64 1:4.18.0-1
2025-10-14 16:08:03 status half-configured passwd:amd64 1:4.18.0-1
2025-10-14 16:08:03 status installed passwd:amd64 1:4.18.0-1
2025-10-14 16:08:03 configure libpam-runtime:all 1.7.0-5 <none>
2025-10-14 16:08:03 status unpacked libpam-runtime:all 1.7.0-5
2025-10-14 16:08:03 status half-configured libpam-runtime:all 1.7.0-5
2025-10-14 16:08:04 status installed libpam-runtime:all 1.7.0-5
2025-10-14 16:08:04 configure login:amd64 1:4.16.0-2+really2.41.2-1 <none>
2025-10-14 16:08:04 status unpacked login:amd64 1:4.16.0-2+really2.41.2-1
2025-10-14 16:08:04 status half-configured login:amd64 1:4.16.0-2+really2.41.2-1
2025-10-14 16:08:04 status installed login:amd64 1:4.16.0-2+really2.41.2-1
2025-10-14 16:08:04 configure util-linux:amd64 2.41.2-1 <none>
2025-10-14 16:08:04 status unpacked util-linux:amd64 2.41.2-1
2025-10-14 16:08:04 status half-configured util-linux:amd64 2.41.2-1
2025-10-14 16:08:04 status installed util-linux:amd64 2.41.2-1
2025-10-14 16:08:04 trigproc libc-bin:amd64 2.41-12 <none>
2025-10-14 16:08:04 status half-configured libc-bin:amd64 2.41-12
2025-10-14 16:08:04 status installed libc-bin:amd64 2.41-12
2025-10-14 16:08:15 startup archives unpack
2025-10-14 16:08:15 install dctrl-tools:amd64 <none> 2.24-3+b1
2025-10-14 16:08:15 status half-installed dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:15 status unpacked dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:15 startup packages configure
2025-10-14 16:08:15 configure dctrl-tools:amd64 2.24-3+b1 <none>
2025-10-14 16:08:15 status unpacked dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:15 status half-configured dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:15 status installed dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:16 startup packages remove
2025-10-14 16:08:16 status installed dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:16 remove dctrl-tools:amd64 2.24-3+b1 <none>
2025-10-14 16:08:16 status half-configured dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:16 status half-installed dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:16 status config-files dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:16 startup packages configure
2025-10-14 16:08:16 startup packages purge
2025-10-14 16:08:16 purge dctrl-tools:amd64 2.24-3+b1 <none>
2025-10-14 16:08:16 status config-files dctrl-tools:amd64 2.24-3+b1
2025-10-14 16:08:16 status not-installed dctrl-tools:amd64 <none>
2025-10-14 16:08:16 startup packages configure
